id_commande,date,id_client,categorie,produit,quantite,prix_unitaire,remise,montant,canal,region,paiement
CMD102898,2024-09-10,CLI01652,Livres,Roman best-seller,1,18.9,0.0,18.9,Application mobile,Hauts-de-France,Carte bancaire
CMD104728,2024-09-11,CLI01547,Maison,Plaid polaire,3,24.9,0.0,74.7,Application mobile,Île-de-France,Carte bancaire
CMD104747,2024-09-11,CLI00964,Livres,Livre de cuisine,4,24.9,0.0,99.6,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100016,2024-09-11,CLI00322,Sport,Bandes élastiques,4,15.9,0.0,63.6,Application mobile,Île-de-France,Carte bancaire
CMD103843,2024-09-11,CLI00487,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Marketplace,Nouvelle-Aquitaine,PayPal
CMD101703,2024-09-11,CLI01590,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Île-de-France,PayPal
CMD102968,2024-09-11,CLI01501,Sport,Gourde isotherme,2,19.9,0.0,39.8,Site web,Île-de-France,Carte bancaire
CMD101451,2024-09-11,CLI00025,Sport,Haltères 5kg,2,39.9,0.1,71.82,Site web,Nouvelle-Aquitaine,PayPal
CMD101279,2024-09-11,CLI01168,Mode,Sneakers,2,89.0,0.2,142.4,Application mobile,Île-de-France,Carte bancaire
CMD102467,2024-09-11,CLI01360,Mode,Sneakers,1,89.0,0.2,71.2,Application mobile,Île-de-France,PayPal
CMD103451,2024-09-11,CLI01170,Livres,BD édition limitée,2,29.9,0.0,59.8,Application mobile,Île-de-France,Carte bancaire
CMD104102,2024-09-11,CLI02108,Électronique,Montre connectée,1,149.0,0.2,119.2,Marketplace,Grand Est,Carte bancaire
CMD100671,2024-09-11,CLI01945,Sport,Gourde isotherme,3,19.9,0.0,59.7,Application mobile,Île-de-France,PayPal
CMD103347,2024-09-11,CLI01631,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102394,2024-09-11,CLI00721,Maison,Set de couverts,2,44.9,0.2,71.84,Application mobile,Grand Est,Carte bancaire
CMD101561,2024-09-11,CLI01140,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Hauts-de-France,PayPal
CMD101904,2024-09-11,CLI01605,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103812,2024-09-11,CLI01948,Sport,Tapis de yoga,1,29.9,0.0,29.9,Application mobile,Bretagne,PayPal
CMD103258,2024-09-11,CLI00824,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD100233,2024-09-11,CLI01016,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101206,2024-09-11,CLI00589,Livres,BD édition limitée,1,29.9,0.2,23.92,Site web,Île-de-France,PayPal
CMD101112,2024-09-12,CLI00581,Beauté,Sérum visage,1,29.9,0.1,26.91,Application mobile,Grand Est,Carte bancaire
CMD101800,2024-09-12,CLI00800,Électronique,Enceinte portable,1,59.9,0.0,59.9,Marketplace,Auvergne-Rhône-Alpes,Virement
CMD101845,2024-09-12,CLI01784,Beauté,Crème hydratante,1,22.9,0.2,18.32,Site web,Île-de-France,Carte bancaire
CMD101445,2024-09-12,CLI00627,Maison,Plaid polaire,1,24.9,0.2,19.92,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD103895,2024-09-12,CLI01269,Sport,Gourde isotherme,3,19.9,0.0,59.7,Application mobile,Occitanie,PayPal
CMD101617,2024-09-12,CLI01201,Maison,Set de couverts,4,44.9,0.2,143.68,Marketplace,Nouvelle-Aquitaine,PayPal
CMD105503,2024-09-12,CLI00419,Électronique,Enceinte portable,2,59.9,0.2,95.84,Site web,Hauts-de-France,Virement
CMD101745,2024-09-12,CLI00775,Beauté,Palette maquillage,3,34.9,0.1,94.23,Application mobile,Hauts-de-France,Carte bancaire
CMD103383,2024-09-12,CLI01499,Maison,Diffuseur d'huiles,3,39.9,0.2,95.76,Marketplace,Île-de-France,Carte bancaire
CMD100359,2024-09-12,CLI01793,Électronique,Casque audio Bluetooth,4,79.9,0.2,255.68,Site web,Hauts-de-France,Carte bancaire
CMD104873,2024-09-12,CLI00197,Mode,Veste légère,4,69.9,0.2,223.68,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102870,2024-09-12,CLI00669,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Occitanie,Virement
CMD100439,2024-09-12,CLI00902,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Bretagne,Carte bancaire
CMD103551,2024-09-12,CLI00821,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Nouvelle-Aquitaine,PayPal
CMD100343,2024-09-12,CLI01828,Beauté,Palette maquillage,3,34.9,0.1,94.23,Marketplace,Île-de-France,Carte bancaire
CMD103479,2024-09-12,CLI00604,Mode,Écharpe laine,1,29.9,0.0,29.9,Site web,Occitanie,Carte bancaire
CMD100558,2024-09-12,CLI00595,Livres,BD édition limitée,2,29.9,0.0,59.8,Marketplace,Île-de-France,Carte bancaire
CMD103439,2024-09-12,CLI01062,Maison,Cadre photo,2,14.9,0.0,29.8,Site web,Grand Est,Carte bancaire
CMD100459,2024-09-12,CLI00709,Maison,Lampe de bureau LED,1,34.9,0.1,31.41,Application mobile,Île-de-France,PayPal
CMD104783,2024-09-12,CLI00318,Maison,Set de couverts,1,44.9,0.2,35.92,Site web,Grand Est,Virement
CMD100863,2024-09-12,CLI01893,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Application mobile,Occitanie,Carte bancaire
CMD102338,2024-09-13,CLI01604,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Application mobile,Hauts-de-France,PayPal
CMD100392,2024-09-13,CLI02089,Maison,Lampe de bureau LED,2,34.9,0.0,69.8,Site web,Île-de-France,PayPal
CMD105592,2024-09-13,CLI01792,Mode,Veste légère,1,69.9,0.1,62.91,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD101497,2024-09-13,CLI01385,Sport,Gourde isotherme,1,19.9,0.0,19.9,Marketplace,Hauts-de-France,Carte bancaire
CMD103292,2024-09-13,CLI02181,Livres,Roman best-seller,2,18.9,0.0,37.8,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102270,2024-09-13,CLI01248,Mode,Jean slim,3,49.9,0.1,134.73,Application mobile,Grand Est,PayPal
CMD103308,2024-09-13,CLI01250,Beauté,Crème hydratante,2,22.9,0.0,45.8,Site web,Bretagne,Carte bancaire
CMD100335,2024-09-13,CLI01859,Électronique,Chargeur sans fil,1,24.9,0.1,22.41,Application mobile,Bretagne,Carte bancaire
CMD102489,2024-09-13,CLI01789,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Île-de-France,PayPal
CMD105736,2024-09-13,CLI00885,Sport,Gourde isotherme,1,19.9,0.0,19.9,Marketplace,Île-de-France,Virement
CMD103483,2024-09-13,CLI01067,Sport,Haltères 5kg,1,39.9,0.2,31.92,Site web,Bretagne,PayPal
CMD103028,2024-09-13,CLI01508,Maison,Plaid polaire,2,24.9,0.1,44.82,Application mobile,Grand Est,Virement
CMD104087,2024-09-13,CLI01830,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Grand Est,PayPal
CMD105870,2024-09-13,CLI00069,Mode,Écharpe laine,3,29.9,0.0,89.7,Application mobile,Bretagne,Carte bancaire
CMD100460,2024-09-13,CLI00840,Livres,Livre de cuisine,2,24.9,0.1,44.82,Application mobile,Occitanie,Virement
CMD102154,2024-09-13,CLI01458,Maison,Cadre photo,1,14.9,0.0,14.9,Application mobile,Occitanie,PayPal
CMD100541,2024-09-13,CLI00729,Électronique,Montre connectée,2,149.0,0.0,298.0,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD101378,2024-09-13,CLI01070,Électronique,Casque audio Bluetooth,2,79.9,0.0,159.8,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105116,2024-09-13,CLI00156,Mode,Sneakers,1,89.0,0.1,80.1,Application mobile,Île-de-France,Carte bancaire
CMD100697,2024-09-14,CLI00920,Beauté,Sérum visage,2,29.9,0.0,59.8,Marketplace,Hauts-de-France,Carte bancaire
CMD105018,2024-09-14,CLI00067,Beauté,Crème hydratante,2,22.9,0.0,45.8,Site web,Hauts-de-France,Carte bancaire
CMD100449,2024-09-14,CLI01799,Électronique,Montre connectée,1,149.0,0.0,149.0,Marketplace,Nouvelle-Aquitaine,PayPal
CMD100478,2024-09-14,CLI01686,Beauté,Palette maquillage,4,34.9,0.2,111.68,Application mobile,Hauts-de-France,Carte bancaire
CMD101571,2024-09-14,CLI01843,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Site web,Île-de-France,Carte bancaire
CMD100881,2024-09-14,CLI00087,Maison,Cadre photo,2,14.9,0.2,23.84,Marketplace,Grand Est,Virement
CMD100826,2024-09-14,CLI00369,Beauté,Crème hydratante,3,22.9,0.0,68.7,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102042,2024-09-14,CLI00833,Livres,Livre de cuisine,2,24.9,0.0,49.8,Application mobile,Grand Est,Carte bancaire
CMD102448,2024-09-14,CLI00351,Sport,Tapis de yoga,2,29.9,0.0,59.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101306,2024-09-14,CLI01916,Maison,Diffuseur d'huiles,4,39.9,0.0,159.6,Application mobile,Occitanie,PayPal
CMD104931,2024-09-14,CLI01840,Sport,Tapis de yoga,1,29.9,0.1,26.91,Marketplace,Hauts-de-France,PayPal
CMD105261,2024-09-14,CLI00895,Beauté,Palette maquillage,1,34.9,0.0,34.9,Application mobile,Grand Est,Carte bancaire
CMD103196,2024-09-14,CLI01029,Électronique,Montre connectée,3,149.0,0.2,357.6,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105025,2024-09-14,CLI01004,Beauté,Crème hydratante,1,22.9,0.1,20.61,Site web,Hauts-de-France,Carte bancaire
CMD101345,2024-09-14,CLI00489,Livres,Livre de cuisine,3,24.9,0.0,74.7,Site web,Île-de-France,PayPal
CMD103001,2024-09-14,CLI01174,Mode,Écharpe laine,1,29.9,0.2,23.92,Site web,Auvergne-Rhône-Alpes,PayPal
CMD105968,2024-09-14,CLI01108,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Auvergne-Rhône-Alpes,PayPal
CMD104097,2024-09-15,CLI01772,Mode,Écharpe laine,1,29.9,0.0,29.9,Site web,Grand Est,Carte bancaire
CMD105095,2024-09-15,CLI01498,Mode,Écharpe laine,2,29.9,0.0,59.8,Site web,Île-de-France,Carte bancaire
CMD102104,2024-09-15,CLI00830,Mode,Veste légère,3,69.9,0.2,167.76,Site web,Hauts-de-France,Virement
CMD103493,2024-09-15,CLI00983,Maison,Plaid polaire,1,24.9,0.1,22.41,Site web,Occitanie,Carte bancaire
CMD101316,2024-09-15,CLI00778,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Hauts-de-France,PayPal
CMD104306,2024-09-15,CLI00110,Sport,Tapis de yoga,1,29.9,0.1,26.91,Marketplace,Île-de-France,PayPal
CMD105023,2024-09-15,CLI01563,Livres,BD édition limitée,2,29.9,0.0,59.8,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105586,2024-09-15,CLI01239,Sport,Bandes élastiques,3,15.9,0.1,42.93,Application mobile,Île-de-France,PayPal
CMD103169,2024-09-15,CLI00044,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Grand Est,Carte bancaire
CMD101798,2024-09-15,CLI02172,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Occitanie,PayPal
CMD102406,2024-09-15,CLI00905,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Hauts-de-France,Carte bancaire
CMD102428,2024-09-15,CLI01697,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Auvergne-Rhône-Alpes,PayPal
CMD103023,2024-09-15,CLI02114,Sport,Haltères 5kg,2,39.9,0.0,79.8,Application mobile,Nouvelle-Aquitaine,Virement
CMD101200,2024-09-15,CLI01963,Électronique,Écouteurs sans fil,3,119.0,0.0,357.0,Site web,Hauts-de-France,Carte bancaire
CMD103558,2024-09-15,CLI01403,Mode,T-shirt coton bio,1,19.9,0.2,15.92,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102445,2024-09-15,CLI00098,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Île-de-France,Carte bancaire
CMD105709,2024-09-15,CLI00026,Mode,Jean slim,2,49.9,0.1,89.82,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD100772,2024-09-15,CLI00455,Sport,Bandes élastiques,2,15.9,0.1,28.62,Site web,Île-de-France,PayPal
CMD100352,2024-09-15,CLI00576,Électronique,Enceinte portable,1,59.9,0.0,59.9,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD101495,2024-09-15,CLI01735,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Nouvelle-Aquitaine,PayPal
CMD103612,2024-09-15,CLI01091,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Site web,Occitanie,PayPal
CMD105589,2024-09-16,CLI00766,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Hauts-de-France,Carte bancaire
CMD102018,2024-09-16,CLI01997,Maison,Cadre photo,1,14.9,0.1,13.41,Site web,Bretagne,Carte bancaire
CMD103164,2024-09-16,CLI01921,Maison,Lampe de bureau LED,1,34.9,0.2,27.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102815,2024-09-16,CLI01532,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105537,2024-09-16,CLI00900,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100674,2024-09-16,CLI01172,Sport,Haltères 5kg,1,39.9,0.0,39.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102817,2024-09-16,CLI00599,Beauté,Parfum 50ml,4,59.0,0.1,212.4,Site web,Île-de-France,Carte bancaire
CMD102668,2024-09-16,CLI00130,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Île-de-France,Carte bancaire
CMD104435,2024-09-16,CLI01957,Mode,Écharpe laine,2,29.9,0.1,53.82,Application mobile,Provence-Alpes-Côte d'Azur,Virement
CMD103416,2024-09-16,CLI01107,Beauté,Crème hydratante,1,22.9,0.2,18.32,Site web,Hauts-de-France,PayPal
CMD100228,2024-09-16,CLI01401,Électronique,Montre connectée,3,149.0,0.0,447.0,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101587,2024-09-16,CLI02181,Électronique,Montre connectée,2,149.0,0.2,238.4,Marketplace,Auvergne-Rhône-Alpes,Virement
CMD101931,2024-09-16,CLI00447,Électronique,Casque audio Bluetooth,2,79.9,0.2,127.84,Site web,Provence-Alpes-Côte d'Azur,Virement
CMD105594,2024-09-16,CLI00888,Électronique,Enceinte portable,3,59.9,0.0,179.7,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD104568,2024-09-16,CLI00625,Beauté,Sérum visage,3,29.9,0.0,89.7,Site web,Île-de-France,Carte bancaire
CMD105625,2024-09-16,CLI00031,Livres,Livre de cuisine,2,24.9,0.0,49.8,Site web,Occitanie,Carte bancaire
CMD101398,2024-09-16,CLI01900,Mode,Veste légère,2,69.9,0.2,111.84,Site web,Occitanie,PayPal
CMD100879,2024-09-16,CLI01028,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Île-de-France,Carte bancaire
CMD104176,2024-09-16,CLI01205,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD102529,2024-09-16,CLI01460,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Île-de-France,Carte bancaire
CMD105028,2024-09-16,CLI01982,Livres,BD édition limitée,2,29.9,0.2,47.84,Site web,Île-de-France,PayPal
CMD102205,2024-09-16,CLI02043,Livres,Livre de cuisine,1,24.9,0.1,22.41,Site web,Île-de-France,Carte bancaire
CMD105390,2024-09-16,CLI01291,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Application mobile,Île-de-France,Carte bancaire
CMD104322,2024-09-16,CLI01021,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Auvergne-Rhône-Alpes,PayPal
CMD105595,2024-09-17,CLI01232,Mode,Veste légère,1,69.9,0.0,69.9,Application mobile,Île-de-France,Carte bancaire
CMD104289,2024-09-17,CLI01820,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Marketplace,Grand Est,Carte bancaire
CMD101960,2024-09-17,CLI00518,Maison,Lampe de bureau LED,3,34.9,0.0,104.7,Site web,Bretagne,Carte bancaire
CMD103286,2024-09-17,CLI01696,Beauté,Crème hydratante,3,22.9,0.0,68.7,Site web,Île-de-France,Carte bancaire
CMD104309,2024-09-17,CLI01711,Mode,T-shirt coton bio,4,19.9,0.1,71.64,Application mobile,Île-de-France,PayPal
CMD100789,2024-09-17,CLI00843,Sport,Tapis de yoga,1,29.9,0.0,29.9,Application mobile,Nouvelle-Aquitaine,PayPal
CMD100783,2024-09-17,CLI01691,Sport,Gourde isotherme,1,19.9,0.0,19.9,Site web,Hauts-de-France,Carte bancaire
CMD103669,2024-09-17,CLI02115,Mode,Veste légère,1,69.9,0.2,55.92,Site web,Occitanie,PayPal
CMD101823,2024-09-17,CLI01407,Beauté,Parfum 50ml,3,59.0,0.0,177.0,Marketplace,Auvergne-Rhône-Alpes,PayPal
CMD102796,2024-09-17,CLI00484,Beauté,Crème hydratante,1,22.9,0.0,22.9,Site web,Hauts-de-France,PayPal
CMD100153,2024-09-17,CLI00770,Sport,Gourde isotherme,1,19.9,0.0,19.9,Application mobile,Occitanie,Carte bancaire
CMD101212,2024-09-17,CLI00783,Maison,Set de couverts,1,44.9,0.2,35.92,Site web,Hauts-de-France,PayPal
CMD100497,2024-09-17,CLI00566,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Site web,Hauts-de-France,PayPal
CMD105157,2024-09-17,CLI00662,Beauté,Palette maquillage,3,34.9,0.0,104.7,Marketplace,Île-de-France,Carte bancaire
CMD105876,2024-09-17,CLI01886,Maison,Plaid polaire,1,24.9,0.1,22.41,Application mobile,Île-de-France,Carte bancaire
CMD102535,2024-09-17,CLI00569,Mode,Sneakers,2,89.0,0.0,178.0,Site web,Occitanie,Carte bancaire
CMD103466,2024-09-17,CLI00867,Livres,Livre de cuisine,3,24.9,0.0,74.7,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101289,2024-09-17,CLI00193,Sport,Bandes élastiques,4,15.9,0.1,57.24,Application mobile,Grand Est,PayPal
CMD105141,2024-09-17,CLI02167,Sport,Gourde isotherme,1,19.9,0.0,19.9,Marketplace,Nouvelle-Aquitaine,PayPal
CMD101264,2024-09-17,CLI01047,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101937,2024-09-17,CLI00942,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Hauts-de-France,Carte bancaire
CMD105103,2024-09-18,CLI01947,Sport,Bandes élastiques,4,15.9,0.0,63.6,Application mobile,Grand Est,Carte bancaire
CMD103362,2024-09-18,CLI01873,Maison,Set de couverts,2,44.9,0.2,71.84,Marketplace,Île-de-France,PayPal
CMD102893,2024-09-18,CLI00639,Sport,Bandes élastiques,3,15.9,0.0,47.7,Application mobile,Grand Est,PayPal
CMD101253,2024-09-18,CLI00924,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Nouvelle-Aquitaine,PayPal
CMD105915,2024-09-18,CLI01251,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102719,2024-09-18,CLI01350,Beauté,Sérum visage,1,29.9,0.0,29.9,Application mobile,Bretagne,PayPal
CMD102449,2024-09-18,CLI00633,Sport,Tapis de yoga,2,29.9,0.0,59.8,Marketplace,Île-de-France,PayPal
CMD103192,2024-09-18,CLI01589,Sport,Bandes élastiques,1,15.9,0.0,15.9,Application mobile,Île-de-France,PayPal
CMD103807,2024-09-18,CLI01765,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD100975,2024-09-18,CLI01277,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101301,2024-09-18,CLI01738,Sport,Bandes élastiques,3,15.9,0.1,42.93,Application mobile,Île-de-France,Carte bancaire
CMD104882,2024-09-19,CLI01472,Électronique,Montre connectée,2,149.0,0.1,268.2,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD105755,2024-09-19,CLI01798,Électronique,Montre connectée,2,149.0,0.2,238.4,Application mobile,Grand Est,Virement
CMD103363,2024-09-19,CLI00932,Sport,Gourde isotherme,3,19.9,0.2,47.76,Marketplace,Île-de-France,Carte bancaire
CMD103060,2024-09-19,CLI00896,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Application mobile,Île-de-France,PayPal
CMD102271,2024-09-19,CLI00226,Mode,T-shirt coton bio,2,19.9,0.1,35.82,Site web,Occitanie,PayPal
CMD102932,2024-09-19,CLI00105,Électronique,Enceinte portable,3,59.9,0.0,179.7,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105235,2024-09-19,CLI01931,Électronique,Chargeur sans fil,1,24.9,0.2,19.92,Site web,Île-de-France,PayPal
CMD103054,2024-09-19,CLI01688,Livres,Roman best-seller,3,18.9,0.1,51.03,Site web,Occitanie,PayPal
CMD101860,2024-09-19,CLI01300,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Île-de-France,PayPal
CMD105891,2024-09-19,CLI00234,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Marketplace,Occitanie,Carte bancaire
CMD103614,2024-09-19,CLI00592,Mode,Veste légère,2,69.9,0.0,139.8,Application mobile,Nouvelle-Aquitaine,PayPal
CMD103625,2024-09-19,CLI01402,Mode,Sneakers,1,89.0,0.1,80.1,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD103925,2024-09-19,CLI00892,Livres,BD édition limitée,3,29.9,0.2,71.76,Site web,Île-de-France,PayPal
CMD104970,2024-09-19,CLI01232,Sport,Haltères 5kg,2,39.9,0.0,79.8,Application mobile,Bretagne,Carte bancaire
CMD102399,2024-09-19,CLI01798,Sport,Gourde isotherme,2,19.9,0.0,39.8,Site web,Île-de-France,Carte bancaire
CMD104374,2024-09-19,CLI01462,Mode,Écharpe laine,2,29.9,0.2,47.84,Site web,Auvergne-Rhône-Alpes,PayPal
CMD104342,2024-09-19,CLI01687,Mode,Veste légère,1,69.9,0.2,55.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD103490,2024-09-19,CLI01408,Livres,BD édition limitée,2,29.9,0.0,59.8,Application mobile,Île-de-France,Carte bancaire
CMD103688,2024-09-19,CLI00033,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Marketplace,Occitanie,Carte bancaire
CMD103702,2024-09-19,CLI01350,Mode,Jean slim,1,49.9,0.0,49.9,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD101881,2024-09-20,CLI01320,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100120,2024-09-20,CLI01188,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Bretagne,Carte bancaire
CMD105858,2024-09-20,CLI00897,Électronique,Enceinte portable,1,59.9,0.1,53.91,Application mobile,Île-de-France,Carte bancaire
CMD102642,2024-09-20,CLI01650,Sport,Tapis de yoga,2,29.9,0.1,53.82,Site web,Occitanie,Carte bancaire
CMD105239,2024-09-20,CLI01629,Mode,Jean slim,1,49.9,0.0,49.9,Site web,Occitanie,Carte bancaire
CMD102994,2024-09-20,CLI01799,Mode,Jean slim,2,49.9,0.0,99.8,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102564,2024-09-20,CLI01163,Sport,Haltères 5kg,2,39.9,0.2,63.84,Application mobile,Bretagne,Carte bancaire
CMD103854,2024-09-20,CLI00888,Beauté,Parfum 50ml,4,59.0,0.0,236.0,Application mobile,Occitanie,PayPal
CMD105058,2024-09-20,CLI01538,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101959,2024-09-20,CLI00499,Électronique,Chargeur sans fil,1,24.9,0.1,22.41,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100353,2024-09-20,CLI00306,Maison,Plaid polaire,2,24.9,0.0,49.8,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD101770,2024-09-20,CLI02019,Beauté,Crème hydratante,4,22.9,0.2,73.28,Application mobile,Île-de-France,Virement
CMD100644,2024-09-20,CLI00655,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Île-de-France,PayPal
CMD103056,2024-09-20,CLI01638,Électronique,Enceinte portable,2,59.9,0.2,95.84,Site web,Bretagne,Carte bancaire
CMD102626,2024-09-20,CLI01450,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Grand Est,Carte bancaire
CMD105646,2024-09-21,CLI00216,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104938,2024-09-21,CLI01120,Mode,Veste légère,3,69.9,0.2,167.76,Site web,Provence-Alpes-Côte d'Azur,Virement
CMD105843,2024-09-21,CLI01780,Beauté,Sérum visage,1,29.9,0.0,29.9,Marketplace,Île-de-France,PayPal
CMD104969,2024-09-21,CLI01004,Mode,Sneakers,1,89.0,0.2,71.2,Site web,Île-de-France,Carte bancaire
CMD102468,2024-09-21,CLI00621,Sport,Bandes élastiques,1,15.9,0.2,12.72,Site web,Île-de-France,PayPal
CMD104869,2024-09-21,CLI01532,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Île-de-France,PayPal
CMD104009,2024-09-21,CLI00216,Sport,Tapis de yoga,2,29.9,0.0,59.8,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102892,2024-09-21,CLI02193,Beauté,Sérum visage,1,29.9,0.2,23.92,Site web,Île-de-France,PayPal
